table_name,place_id,primary_photo_name
cafes_desserts_places,ChIJDVYFAtFD0xQR-fwTaRTO8w0,places/ChIJDVYFAtFD0xQR-fwTaRTO8w0/photos/AU_ZVEF9Xr7P2bc5Ykztx8di8BTLkIarv5fhJ8okn4omsvuiOV6TMyAB53RsPl7x1xwuLnsxMr3Fjp_TV6MALEo6T8hrpJwawwxBawLfEgzDnySB1AzVUZNux2p8_X38KQZvCLUa5pflz-F9Ww4thWBCt6Qq0vnZiMuhNR46NuXjJuZxEhho85734Pyp8XXZxYzVPIvz3v1MjvYkkW4bomenBIYBhNNZWx34HFAcMKsWfuGPWyiBJsNyncHMhZ_m4nqkmtft5nIgssI4HxYekmMTWNjXQzmVWBlSNKRqFGTlxyZRqg
cafes_desserts_places,ChIJDWeJg2k50xQRQieQLfd0izE,places/ChIJDWeJg2k50xQRQieQLfd0izE/photos/AU_ZVEEj21MLyFlx9otHITu2RwOJdBD9vGLHjRaCS4tZNuNhwN9J1qmMqYK1xtlDK-9tKoDwGQVs8WRe27Eb-_tRHev--bqwtcsyZ21KuJZW20tw2dpvlDahcpZSBZX6dUe7znOp5_GpYAHX5sFxciUzjJt8j31YyseI0rZZgORuwp7_mDc8N5QBIcJEhsnMIr85sb2VBQHOFqKEcrGlkd4cU_3kVq_IU8mxHrZ8KMRaUNoetJIa9HDewnPgVoUOoOZVsv0-5VJbK7I9NUFsUZ5zvQiLWe1BC87aD3_N6-bk7b3vwA
cafes_desserts_places,ChIJDY7nZTJJ0xQRsQ-5v4dhE94,places/ChIJDY7nZTJJ0xQRsQ-5v4dhE94/photos/AU_ZVEEmhy3p6I0fdhhJ1vQjeJeHxLyf5gwiAgyEr_9isTQJCEi2wmhyhWLlo18rAud1BedjRwRRk7RjMsokO9wBbYXadrrNDeWv80BDyESmOGxbmxRzxOiL0kRCs73HUDJ2NprrBWmsbqrFS2zsSB5bmyw35jZZbC2krX3_LhZ6bvuVdL1n4EInLkAAm9p3CNqTBsMtAiMDIOI4aaxCG2FPDi7MEi3Anj110GGjDpk4Q7Ts-MeVM08m-IhON3IxcVuP4sA5i_MkFcYVMSukBFvh_hCjXsAedj40UtFDC5sNGQ_sBeIgX6wAj7taYE5NL8TFmZGRVaCH0P7Te-l4Jj8rVCGBfY3jJbeI3X2geMsls58z-HTQYfMUhxHxYd7Hxq00TflUYPS6TBrUU9gCjUJpZ3XQFA_47YSORXFM3JVZ2ak
cafes_desserts_places,ChIJD_D18UxE0xQRVaxeT7XYe_E,places/ChIJD_D18UxE0xQRVaxeT7XYe_E/photos/AU_ZVEEOQSb7SrzpyNiT_QrDBcfuXjv5wHSNQErvH_-VIneCWFoXRbZRFe6vkd4lqp8AkocbSP8_kzH5hYyRBJZCx1Uz3hUUSPqa6XUdqCCearpGOz6p9YLkqvJvKxOHNhqxp6BysIC1Lm8SIZvbsKL1pw_jpI6fC0C-Yg6LD7OTm3y1IQH9wpxmmCE0WJp44l_AHvmklMCVmM8GL_oEWLhPIzoBX17RuttfCqZQiGQe4p5Qvx40Cuqh34sntmBX8HTVAtLwKoDfsKcT0m_f2tW09gGI8MA00rxlGjo75sVuQn7ATw
cafes_desserts_places,ChIJD_N9qf1L0xQRK2PWgFUb_ls,places/ChIJD_N9qf1L0xQRK2PWgFUb_ls/photos/AU_ZVEHnC0lKQTJXV-KxYuAjAXUbNNjdLBpq40Jmb3w6FOSr0X85izaJnxrmOUwUl7b38z0uA0FLrq68aXwajEiIVdJAtKyKqnpo39qLEiLZ-ZpRhcUJg5rODRhDoLR2wlFox2aH-eIUF5tdTudt9RF7aIVsKMfSfQTcRUGKa-U0RN89aLKH_Tfq_enNQJk2u8-VZXRzkUVJOvbtzmAEpuDyx4n8cFkoYNfrXKm4JVXl1PqHmSy_983kvCOHG2VqogYsa5wVOX5Qf2hxnYWhPR-KG_DKDoYvgdY4BQl1hJo8JDkc5pSROU_pezyWYkuhDjTn2-n5Oy2djc_1Jns4ovd25k_E_rmO55IYJRsRyDnw8sxzI3GdDRy2I0mqw3Q7cC2spT5gJsRVK_G3xUBhPlV2nrzNtnmbQ5w4R4HyHkxhfczO_Zc
cafes_desserts_places,ChIJDdSKdDZF0xQR1PWS0VYj7Q0,places/ChIJDdSKdDZF0xQR1PWS0VYj7Q0/photos/AU_ZVEEykCdyC52xO_Z8GwTqonmwk1mtgdJtSWiQHrFyHHqkVDuD81g1H6GfhqGeNWBww5plNLKs92YpIqA4VSWQG82MLZFZAmwSsthfNBPAPn_GuXcGftSAZYsOb8viGh9AfFshCxan0-PAZd2vZ14OxVd5o6z5p_FRoYLBGFmiDARkXTI_OoocgQsrWfSGYjnlXnsIE6i0BT_SSKZqy0d15of9yItZ_Vazf39b745T2gx-aLrU_1WuuisqefUWweSuKFExBmdYB5vmXIIWs6dsIy8-AucUrkVEXAJCNvb45lp8vw
cafes_desserts_places,ChIJDeTq-yg30xQRda9RoUge5Qw,places/ChIJDeTq-yg30xQRda9RoUge5Qw/photos/AU_ZVEEo3bXFDmy171KwWSeeuLhnIrxzqzNL89leNZ7bZL3bmAYEW6L737GkbkNIRC6ncuzPG0vy_KrHt_xhU7m7KVZD8RySpHDizj2wKvai8Vh4efQbZQofuvEPD0jXc7ILoZ1criMjs_g2NE49GaHiD5m46sOfULUwR6c-P3ZpY4mKzB5_WBEp7gEoGACfyrJCvuXhO6qFimKD3V7BaZrgx-xiroHXdpZdAxnBQDqomXmMbB55EysSydL66iaUeprOsJ2t70LExY8mZJqXa6l8Ec_6lFXmZAToFdZolowCVQeWTA
cafes_desserts_places,ChIJDxkAGvI40xQRHw2HMI_1s9Y,places/ChIJDxkAGvI40xQRHw2HMI_1s9Y/photos/AU_ZVEG1bCPn90Kbkbcb7zODu3X0JKPymU62taLIFbRdHZu3uyTfEPBccNegETlrp4PmiplBxmfYsaHac6x8WsajydMs9bBie0a9M3422rjEcCy2OHZf_nz3cVv5oFD-7KBmCyPMNhSLqb1lMcduu35ESOpPCLD19WNUYEk7l6c9nNbsO2ixdz_jRRrPE9J9QZ6jRVDBlLrkp_P9rere2na25aoLc-5Wqqs-B8C65F-mq2KEMkiPBepzcBmZNFKkWYeUDMFBxWe2jK2q4hKQcnb1Pa5jq_yndHHl-MHkI49k9FhWF0S3QR0ETdSM5kwQcnEftISukPlkaK8dgwEa_8YNSXVYgVOXjxQBqdxpkV9d2N3sYwddNwCASiebFbuajVsNg3RD3WNzLAgkIMwQv8Xs6euOFIdtB8PGXZ84Wsmcau0
cafes_desserts_places,ChIJE-ctpPJN0xQRGKnHa5hMhSE,places/ChIJE-ctpPJN0xQRGKnHa5hMhSE/photos/AU_ZVEEu7aYo8U3F_qFl8PUKRVsCp7mR0uxFHVJDYOkJbUEz2ROlcrPIMKz4l6Iwy_yIfwVckJunAFpgZ1_9mKoJJzH0NufMO-nusLRRD_M_7HcyLz_epAD1F3843mpodkS4y3aWCRhfpYroj7St8uHdgskS_erP82CdkTDy3SZRkDz4yzIqOBegf2V1eXs6abimWkWq5p1L7wFsh6gYd9b8CHh0HCLSQB0uzeqDY1WXX1ggup0uMOzwxwvEYNdMKwAlUgnGKeP8-ADhCCG8zapVYDxV5aaj6geutCkUrDts6O0hCA
cafes_desserts_places,ChIJE-z-bhRG0xQR_19hVO5cHYg,places/ChIJE-z-bhRG0xQR_19hVO5cHYg/photos/AU_ZVEGCLkaEzJ8DZ-aJJEoQr0eT--o2UJU0-KftsuTSv6oljKAoj3Tk9yg31QJDVgTRTACGnGfvwKQeF3QQiGEojymalmMtb5d4j62hjX4N-Nx_6sQoiSUVLF2HoGWIvaDuyVlfGkjvFtF3Gwqv9yUENxNLnw0EtKpEwDBznuLm6WyOqQkkcJ0bpAwKi4Gq7UCj4j8fG1fNaoljDh7e7xZqmpa7p-qUB8IiYTBN-rjrX7p6sHstBlJ368a0nolFYkGl6jP9AAU0C9V_ZVJb5--oPG2R73xmTC8L7EIyXZ96HrrIid_j5RxJxMI3z-K8AOviw2_8NnqCG4BApA3KclXD4ebTjOYIs0vgY1wlii5pBBnDxqgkV-34gAJPh7F28UxRcnw6R3400mcfuNwPNbXiCOwG9EQRX35_t4awKX6XtfOpOA
cafes_desserts_places,ChIJE0gpJmJL0xQR9qgWTCgy7Mk,places/ChIJE0gpJmJL0xQR9qgWTCgy7Mk/photos/AU_ZVEHEd_ECU_9LDCGzS4Xu-_s_HMYtRFIrQcsU30LVsryugCORCAwgaRyTzM1QPVnsHS3ATPWnxLFijkryzWcqLbdhGXfGptTNNX4p_Hlu5iOmaCEXus65ftSxQ5SpyqVzjAi0M4Vxg4VAJHz-PfNG15n1ZiFC3_lZFAsHV1myboaMq5yMYD9iT-LlRs0UnwMMKVbGDJxjdO21EVCOQORk2iFtrV-pjvBuqlEhgfGr_D1MDKltnY_zJqNmGdXmmoBYKruw37SM17JMR01cvPwAXcc2ckAd6r4YjcYgPOGX0QUbyQ
cafes_desserts_places,ChIJE39ECWFP0xQRfWxNI0fsONg,places/ChIJE39ECWFP0xQRfWxNI0fsONg/photos/AU_ZVEH1_HZQe8S2ZBRiNBePlnQBr3Z5OLBR9y4fOEaWjjxRYLkhyxF5TyXAJ_tAUpdVeph-ZBXEYpJCy0ia36YmyFT56bhIZhoVKDLY4EwnFHcEvmo1BsXtQECVRrHJtk1XOLPIs98_yZihG2YRM7vflF04dfg7OR3bSD-hLsI5klmYYs1qz8S4aVM5rz6FyJcN6QZQJ2ucYgxpf0BQPGzuFu_8ZOAgVpHLxRQNfRh5k6QYSd2RTuPwy0JC9eM_3gxLiGHIJybphnfH3hH5PkUA5NR4erfQk3TuaBpeeb2GZuhgAK0UllESt4B4mcxcQp6Zpnawz9Y2nFtBPrQntZsJa-AcvXH-3EEFDzjLG6jVKkF-uyFI3ckNeHR3_cqZzmeQW7ztkeSNA9s0kVo6-9Ipc4DL3PEQ9B7kwfg0t_i9QiO41w
cafes_desserts_places,ChIJE4lSiD8XgkAReSHuUXkJiJg,places/ChIJE4lSiD8XgkAReSHuUXkJiJg/photos/AU_ZVEF4LS8De6JhJ05unLN4vJoLCj6SHFMe48xr3YYINxak3GkUBa4oCZ9SFgnNPWQs3EyEmvMH_5YpZyoJMCFglbBBuxvGVNSjGEFCmrrynXQKtsdd4HCTtUjkA2MFXcdps2oaASTAk_YnL6EAmIoWTsKFDyma63Ue3jsBfUxmPXmD_hfo3oGaOec7_PvfYDZZUCpb4DeDFNlNZ09FxhXcYLRPXPVIuQp2e1BvLJyvtoHviLXoONr51w839RCztCkhvcmTXpPcClDPmYzbM3w9vXQFFNDEUAGBTIyzzx_XV-LneQ
cafes_desserts_places,ChIJE6gcggUx0xQR-Jqi86RGM7k,places/ChIJE6gcggUx0xQR-Jqi86RGM7k/photos/AU_ZVEGlBRHwiS9hvqnf_7f92N8pZEK6URU9z9Aq9qWO1mOOYGVwoFBSvRL_Af7mM13v_Pj61YtADiuuM3NOVyT6NgFK24rHCUcOmjUE6-5ESc2tolhjHUIPSEx5jRtHzF3U6qrJ9wOyuzWBjMPdVWGKjpn9zFOmhlQYyQ6leUzEty2Kz8ppNkxBJSk1k0pOx4QRg0Wq6kic1kaJ7eQ5D7CJVSufb1B-xO8Cddtmi_ZMBJIyCDBb6VKIHxkUjlYftaIGppNt67d6f_aAL-Vue9xml--hhSE0HtepLTsvwkdHwm8yyA
cafes_desserts_places,ChIJE8wYT3JF0xQRLhOnxVnq3G0,places/ChIJE8wYT3JF0xQRLhOnxVnq3G0/photos/AU_ZVEGkAkP4kMhUg2bWLyuzsgucrgc_VEloQolhqb4qn30jx7v_Og2VNqfudo5CztnqBBkSNlHl5voFKQ7wh_ua5BB7T6XkL5UjJERrDBhIZp-nuMw4Sa4PndHqzTd4fP8KZpN7wUiKIWFRCi-_v8PBOU6VFumxTuL_Hyk3NiZ6Zh7ZFCvoTifvfqe8S-evxy4nwgj1tABHdGFoaHw6ipovPNRobW78AaJJjOyLpSs9YTqNwt0_RIbfFqoxjSNGWhe6TtpsCmrUfo-LAuuYwDriHspwPEQcNNmONZabyoxhpf14tiYZgikmF1Euas5VgS-RaqTL5B_ySoHPSsHWxnxFG_u8Zq7FPcarZZJLJrqmBz-jollTl_3sUXO_vLg6HblLjW2cElplFB9Y_z3vhTbMYLRmj3dH5XX5FL04O9Mnss4bCr7s
cafes_desserts_places,ChIJE9JFr65H0xQRbcGQSP3cFpc,places/ChIJE9JFr65H0xQRbcGQSP3cFpc/photos/AU_ZVEEfT7MI9rLALzHS82TLaIylxhdgNfzWzeXkvhUqvqMe5fO2rFJr7aOjxaRoxJRruNvhbPgsMF7h7NBTP1HQ4nTMww8XUcaGnqbWEEhxkgB4PXO3GhinUYMfu8oKy_8n8UtX2Nee1yf5SuwRmHWWIqxPa6otwmIknI82uRa5UINLqPT3RnnrCiHCC_eBnC6sKI1oLFSNxm-q4oXzwOmGnt9MVfqmhJp1OQlX7snvTR9R-3N9wvfJxEOAYUm_8YBZNNt6mbuzp8K3qpq-WN3A62pf3iahbo9sQXTHVKJ8n4WYFkesSJppWWoMhukBjNtzEUpcOQGCT9O8HU4gfC1INObv4Lk4kGBSzKA_VSBD3jKKU1jGRO5G_7gilSeWbBQ9V61-IW_vPefnzr-QFS1K23hEEk0sNKj44O3JvbHQeVvf-A
cafes_desserts_places,ChIJERRa-YdP0xQR_NDwDeFM6IA,places/ChIJERRa-YdP0xQR_NDwDeFM6IA/photos/AU_ZVEEyRu7IGKFOqjOPevm2Z5RhE64ZTYM3OTv9wLGSnqHIigZZ1_ax0FPgbwyt3eddhXpomMIveP4jyU8U0I25VHbXBoo69GPSb4YSuo1G3XiRWnKZVAB8Jz0z_J4amQmGIcB8-6dcI0t5pXL4AHtmFnUVIGCnHrW8qzGRVYus1DWYcfy1e9z5aJQhRulywmETuvy_4OnNMXF6k-F5mBUwS7T2n9oxdANuZke2aghh9NH1u-y5EBIFbT4O3g3-0jBmS5p8ptXy4PIOJVQjsXRmwsLx-0XvSbmVStrQfzTEKQx63A
cafes_desserts_places,ChIJET2u0f5L0xQRfS1Ih6b0BvY,places/ChIJET2u0f5L0xQRfS1Ih6b0BvY/photos/AU_ZVEGida7-ZKjPdOXMIImHOpmQvlScUawfsCN8BrrYd2FdDDWE38909I9vcrSrlzQt97C1S2iVq2qdnQzSOiUDGyyMifcz162eDFBG0MmMawxflJVe8strDDOCcs34cApqyJfHz-nWPs2XFc-JiX0TP0jme9ipBreBODVdijmfzkw1jhb3P-0xJENQcxEAqOZlF1nj_tjbm3A5wSSSvv4YIKEnAFsdVxQosUByo90cKY0NBxMUS4AJ4JkXIqFohX86kmcd-f7L-hqKTxtygwTcRc94BsTXHHXXWPosxpvGiAi2ZXGzgHucy09PVyUeyq8rVwny__LNTnIt1oGIj3XbpWHKdb50vKwQow2uByr8Gkz6koTELy7B6XaOVSO_bmirUlheBEXg0XOVbiYQxf1AJHjJQWSRPUIB92XFlNveITw86_LA-dU1-KlyWzBh0gw8
cafes_desserts_places,ChIJEUvpuaxN0xQR1YoU2Q8U4go,places/ChIJEUvpuaxN0xQR1YoU2Q8U4go/photos/AU_ZVEEwZdfgTzA_1Dv49sH1WNcVcCnE2QC5U0BaqBKvPPn9OSg_F5H6YzgVpOhpJzhkDQ5wSufzs3H5NpnzqwlV826yOv1DM6sct5dxM3iofcW_qXUAgMP4xi1eSGCYdhVhRVPqePsX6Ck6Cne1NzbwQxxKz1p5ws9sIMoIy3a79n6Jmw9KcD46J-tdTtshJFjZbBEpvcopRqg1qqIfCOhPiPuGTLLRQaDJiDkmCK6VaZe_b73acozsPUPJjhTVydNOOrWtZT0nqsXMMAslsOzQRc4ymrD7ItjR_XggRlU8_eK0NyYANWMK1qH3TERcwkqFJ4EUJVE_9pbzkrSLaJj95bM99XbJcm_PRsx5fgR1JpwOE1tCFPoeW8mdcPS4xJtB8cCX7zJqCf37GQT9F-7BjITkmk--w8gkV5rKO9plqIfkzII
cafes_desserts_places,ChIJEVVlkyA30xQRitnJ2P44G0s,places/ChIJEVVlkyA30xQRitnJ2P44G0s/photos/AU_ZVEHZXS273CkcAKLrUBXu8dMBXqFH17T_wk9GPLfYLTC6XehmOujIOEmLFn5_VfOF63lcSKSYajH9WUt-KVtcIV6y6YlZFyAyWb6yfAqYTFQlbKUyNp8Jn1XRYC2XSX7uxr8gFHN2l9p1MTfyxLfcS-ZYxWIPcSWgDwMGfjuHZkx04-KYtZbEgpzEUUxvS_dk8fWf-sBozTTnb-k0Zjhhc3Z2xmLwSEAGTzh4F8KDYW-QwDLD4veh0CqAENszsD0ZAhd4w1O4NswsHK2cmxPe-HkE6tn5cibB4a732ikBTc7hUFQiIj2K_rLIZxdXJEaYraNlzOYwE2zfykySiXb0pEcuOkKkX1TmcNFBZNcLFHME-l7rJHRheiKKp149FOOyeCCbk2AB8fwLV2-P2FX7z7hg2TWdNOgAp50dNA6gxtfRLg
cafes_desserts_places,ChIJEcho4xFN0xQRaVFkuiGA3ZA,places/ChIJEcho4xFN0xQRaVFkuiGA3ZA/photos/AU_ZVEFdDze5I7cppuJFtX1idVFJNAwHPZlysshBkprkTEptCdDImxfuGECLq5Gr_LFL2I-0xVW8qVzG9odj3sOHPAfvwohquRjCNbh1xuHwPbPqWbbqMjM-hIlUfwV5SE6QM7Es58tg20eCF83oAoUHI3WK9DEnZlv5WNgOdK59EqUwF2tFiNipQIH_KGBItDwxlGhhbF-DqQt7iq2mLa4DFzdPDRVIDsRgjB5HjuZHxzW7i_ooFPxtTB1u3f9Mel_P7CnjypzF5Zqh_UDb7Noy3wFW4OJDfhdYQ6C5HAOro04tCCt5-SAw9QEPZsYq2EWEVQwlZtifE2ANg61eb22kY_vLwnqwVFwiuuiC9y6sXk_EFNFNrq4tEsEF8K40PVT9Bqm_48XWWhpmdeEs5wPM4e47796juZkpket3u4f6DO5YAnUV
cafes_desserts_places,ChIJEdXph3pF0xQRSP_LLT9h160,places/ChIJEdXph3pF0xQRSP_LLT9h160/photos/AU_ZVEEQhrCpQl3FmLAeWgoCjthdQ53xDPGksGJdI58h4T0McSZK1giolSdzuVxY0smghmHkwY_ZXGRL8eJqkiB7f5-l4xeKOhhvvmrvaPW9aW35XOCVtGtsnkMoOGYIg1XdfPEq-D0KMB1FAgBh3xTkFviSD44U7g0U4uLwzpjSlklJjMtWwYM1_Emq0ayYniiH8TRa1Me1qjEFj528p76qNGvMk0fwYR1WSvT6o5jwynkEMHa1ohv0JsjJs5RC87L941SRiNnDnzZYFM2cy4nUdZKdLC8a1o786AWTomBQjVs4RQ
cafes_desserts_places,ChIJEdhm_KhP0xQR7X83C59Tszc,places/ChIJEdhm_KhP0xQR7X83C59Tszc/photos/AU_ZVEHtbjM2bjWLsYjc1z7eVeEz-jN9liPKsyCnUt27RSg4Gyb6EDakYwjivtOTkogsPIKCMXD5E7YiBN3C2InEZ2z0VOdLEqj0uNsu4_NNZkH9-teuBixoW3I49lRf-LW9DDXBGDY-irhhlVdw0inkjzei-HcuBX1mvRQ2ItnxrYSurEW5MuMI5bwOQbA8PxusuwtY3dwAG5aq_pR28wNM_NJS8VgKk3f9ZxBlw05Ch_mMTjeVeSPXOIIS8flm5atqIOwZk7TdXml5re1XWH_1Y-8iF6rF-FrWEkiSTHE3Gnx0oA
cafes_desserts_places,ChIJF--zGrRP0xQRitDPI25pG7k,places/ChIJF--zGrRP0xQRitDPI25pG7k/photos/AU_ZVEGp_OsbFNu6A6I9IKq-SGVoOls6a8YSyp8OC8EUOH24uytqK5k7FfLonmNWRQdyLXT_Fy5QlVZokj2VpJMRIlVawb86pKovHYl_cd6jTExG7QrVM7DWvpQJRGGTHZVo6Yr07n9-vdQrOLKcQl08KTblUweaXkRxjMUW6NfwsmcRWnmfcUb_sShWrCVnntXYBVwIz5gS5TatxibtDJTiiwe0K22AkOYe4R3vDXPZKA8zHLPVbU0LOnNsIfLlX1hmv9nJi22p4yt6ie5rkhuNF1Nyf55FBx9t4bE00VxoQOQo1Q
cafes_desserts_places,ChIJF1-d_f050xQRSfqPh4RUmMQ,places/ChIJF1-d_f050xQRSfqPh4RUmMQ/photos/AU_ZVEF7FbOQEXlh6OtfEgacgE2x7x5etMw3GhIOHgj-Zxh8llsGztwJpw0S55u4Q6dF9t7yEKOZpdIQGSWs_ISWm8ryUXiek1M2oScUQ4_x5vywrzyG1_r0XkuR_VqFFM0mBhxpjUYzlhImVu8iS66I_fWfnYVK3AZb_bKR_uGEVwgeExnOgTz-5STBgwt5Hiiyvk7a-XY-vhWm58way_ASNXw8-jt8NRN6gsid8CtqNbSOflkrWcXjCw8BrMMPlViEXRavd4IFugkjJ6BQ5S8KNg8mOgujhF9qJmphRllLC4mgiehh0ovQADK2XLitlhxVONZyZ0WaG9rZv8baiWPySpG-cpV5Xss9Zth46jHzi7Ji9eJqdUrG6NSjJcL2mmFwV8eLklXj6kA5yX0telDhNCL53dn0DDrx0IvkgZSjgshpUzYC
cafes_desserts_places,ChIJF22Qv9M30xQRGkSlzh4oxGw,places/ChIJF22Qv9M30xQRGkSlzh4oxGw/photos/AU_ZVEFPTGa7D-896h4IcpAGIjof2ZXlhZVA_ChqRp0AW8-8_ixmrAr7GL_XQxMhksgjHkIX_4d9MaXLjeB8WUy-DDNkXiTnugL0yOnEVeQxsL7Ktk4JsIhVeQTGfFetAJVkkOYudaCHFbeXuUx2JEHYYBQH6U0QR-VhGJCd2Eg4vyU2EaK75i-bM7f34UB7saq2MSc2RkB0zYRB827ZKk9aRVt4RIyyK7R3HGc8IPM5ZGALMuyGUTVHmXeiQcEoregmTSvdIrcRnXlsxZAz_RY7S11BpHMaaCalUkgyiJTuEAUZ2w
cafes_desserts_places,ChIJF2BE4xBxgkARNemfAER0U1s,places/ChIJF2BE4xBxgkARNemfAER0U1s/photos/AU_ZVEHfcxDh2FKdzMajEMUqBn14Zn9Ak7UcBudZPMVU3RICdZ1ZdX7vyk-FPlBSfDSqbZVE2_DhxaSoV8XC3effsBHYYDSYhp-ECo-sOS5oQriTxC1jzIYthUeSFrmc0AX_7Xdq67mfdYIh23AG29pmQaFkapNH90S7IQ5-9RqeL6rH0REcU86Rw3nTedHk39jr3lIfizmZ0OJFO49o8E165mzn52SlIdtFgeQgzkqt3Wbt-eogdEWoWjdpg4VL94lfSY3qpBrVSnk0M5HHtuv6HW2tzOQeCAUcy46aq6kxKJ0Mt5VTgo6wrFDCfppTs-rIcVWDemVTTUyGpjWtbpLBQPwwjV7zQMWaOBFg8u6XDglDz3gxhz07czESnbEF8D9CPG_lSv0VhYlDkQ-US1PBAYT-McBA1m5pQe83TmrkvGvxA_Y
cafes_desserts_places,ChIJF2NB9qY50xQRhfvIBbZqqKM,places/ChIJF2NB9qY50xQRhfvIBbZqqKM/photos/AU_ZVEEwGxYMg2wnk_CsKweJ-2ljgOMJxX4Tot7oQw7jB11T7_SOFyNWmECTyWhhmhTGKCp0PJDOGGpYgxojjG3fBIAwqzmSqI8OHECJwUrk5ZFvkhFj4ZClw9eo6RT5W0lX43t3lKt8zGZ1zBzz9Ht7zP03xhUA4Iccqs0G8SwlUgvNUGVxfwafqeS0IBkY6tjrGkREvDMhXcOfjlizobAmbIUVhUKEBpc0A0iERFdaVpNZPlZYh2zBgfxAcd7AESf1TIsyotcXizNS9eq-t6Q8fxbszXZjlELfc9Q8_lAQA7nBNA
cafes_desserts_places,ChIJF36mxFox0xQRRuRtovomr_s,places/ChIJF36mxFox0xQRRuRtovomr_s/photos/AU_ZVEE5Fy4Rw7bJO4HjRrue2I9663cF5CrQlYq_j6twuNL0RqpStqqWVUyppykRGn_7v8PMQR92RlxopRLVOENt4RnGEkjb72fmYBsw_lzpFaXrNGLlY_lyGazihW0jXoz3Rzs_XZfjx4UBsi5BZPldBA-p9TCUjx3qjiR6baDIGQJSJD2xS9a_-rpd1qDKJEn9pduFh86N8fnE3UpSkJp0ofaZQ00OGCN0xbrSKAsaDUtA58J-K_FZlpHAPG_WWW7eIH-d4Kw90uI08ItyekVgH8pGZN7HQtNI9TgF8wRfGn1OGHI1jMVb49qZWciohBGrjLa7ouTKO-KsGTEp6x7K-ZwGERmkgvJmSN_JRn4IrVMGWyqPHZSiI-DwjXXwANYnpXbEAVzmYcTvPrhwlBaqqBnbjYwFIDcpPKy6856fbzNCe5yo
cafes_desserts_places,ChIJF5ER1MVB0xQR_iDHLJareE8,places/ChIJF5ER1MVB0xQR_iDHLJareE8/photos/AU_ZVEGIBuZbO_GDb9PL8OYbnwXmlX-aWbegsY9oKEIEfzLVLKWiNXgKZcXa97vAhai5xMOzQBV6U_YQEr_V3PY9mHI9qSirv3DD0CM-PLMfxqtPuEwS_eUV-Fu3DYORqW3Gtusiqm-ht5Jgr0DyKdHSgapB8-waaA7Q0cWdOlIZaeorrssAtP1_aY8mvLvyO8B1nC7j5wXDc__dGAKAcswjLKEANJAbRUHAkHeDSoUeDneh3wV1-kDX9gQ_iuJdJQTDx6tryodDIQ4og2xP2UP3GSDBdneVzFWEbkvf-jvMC-ugxrpiPl0o6XGzmhI4wSt3x3W989V2t_hXNJJxKtgHlmpoJ1sG8jvGvO1cCzpyq0Kr2VEf64puvEKBHvB8fRA2Nvb4xUgMjhL_zzlCgW4iWMCDHA4uEGI6ScYgOQ3J_aO6PZkiT4hoq0PSVseU9Q_H
cafes_desserts_places,ChIJFQ9ypANR0xQRHhYrCYM_dRw,places/ChIJFQ9ypANR0xQRHhYrCYM_dRw/photos/AU_ZVEFYTVBn2oWqfwo-0bqcatYao-r22gidihT6XW-DZrwzCbIpcVpVfNK_7s4sEz22pAFCNfgMrAdCKAaz51v4-Lvt6yEQT68LxFPBBiRxnZqBlTwjI8NBwY53zIjGmKbRSHiYntMVSxl_f31z26nQBm5FJ2gjRyJdb4S8qrC9IEteSvyi58tHRCeJxBDxXZsaYptnNSiCN_rUcoENkNOKeMn-6Wwt95JVOs5H9r6gexmQqUmkW-3Bs9EP1JfuMc4xp8FDoeNGXLCK5U_lzt633Xjr69qj_2ccnQbc7LdLBoNT2g
cafes_desserts_places,ChIJFQBoLzpN0xQRI31uZ0xs2Dw,places/ChIJFQBoLzpN0xQRI31uZ0xs2Dw/photos/AU_ZVEFKjL-BYkALXkD63P21NJ0u6eohCYX8Ewm9bpIKALq77rH7UIJH_Sft2rvGGr0JijlUOQoDkCbBkFs1xRueS9hO32IOB3ZJUPIN44H-gMO88rHrI-dACXNJJmRMOmIdACP-MkWOTu5q25NG22l8kGPefGY0sxlR_fUAZpHfAFXwdbCM_ZE7RHJ_GGvjqncU_EtYbffkgPzpE9fwjjFccD0oJCubRTc4U8P5muve4MdNEKuc3dCpxOKy1bQXIEDCzZCVNNSISy6fjwUYY4VHLWMAIv9ZoLvfvG6aPihnfQQMdHPoNfvrGNr8qc79_VcOLGABSesxXBCIzPvW7svt5iwnQ3zHGIFygOshZSGWhlFCocU3414Td1jaioY7bxnY3ZlaqWGrYWMesKuWLG063MIEkddDhm0e66PUHUY525uLN_6NP_Adj5cLJ7cPww
cafes_desserts_places,ChIJFSuasC1F0xQR3oI3SrmUTVM,places/ChIJFSuasC1F0xQR3oI3SrmUTVM/photos/AU_ZVEFKyNmjz_xoHRKPK1eu0GSFr0gmJTU7-3IcPFwx5lkXn72edbY0_eX8fPeE62Ng_tj58qTkWRx-_roiE44QaXfwSpunTCtEiAVDfZ3Z2Lhf49NTpz5ambgFgW9kNLOU8vLcno75qn6RwPxdFa_nj_bYwCHFzd4PGD715lkAGYzL5IP_96QAkMkp664K7jKa3pKcGhDK0qBpkq3rwDH6ecHJ0ObPUHDr1ybWoYceVCBRbKfPynu1aGhSb-V7wwZ5mHk3y2GH5BeKblbR-Lm6U-X8qcwR8jopG3IgkaTM69b2Tw
