id,name,formatted_address,lat,lng,types,rating,user_rating_count
ChIJmbqMAUI_0xQRn_xKVbED_Bc,Mücver Ev Yemekleri,"Relax Plus Sitesi, Yaşamkent, 06830 Çankaya/Ankara, Türkiye",39.8475069,32.6382397,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.4,28,,OPERATIONAL
ChIJl5p3ZlA_0xQRr9boFe3gcSo,Pizza Hut,"Alacaatlı Mah, Yaşamkent, 3408. Sk. No: 144 Daire: 2/D, 06810 Çankaya/Ankara, Türkiye",39.8486176,32.6354518,"[""pizza_restaurant"", ""meal_delivery"", ""food_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.5,19,,CLOSED_TEMPORARILY
ChIJP3H2VgA_0xQR5cWDADTiZPQ,Cavs coffee,"Alacaatlı, 5088. Cd No:67 L D:1, 06810 Çankaya/Ankara, Türkiye",39.847350999999996,32.6385056,"[""coffee_shop"", ""food_store"", ""cafe"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",,,,OPERATIONAL
ChIJ5cBBTkI_0xQRVEoVjA_gOF8,Çetinkaya Sanat Galeri & Çerçeve,"Yaşam Kule, Alacaatlı, 3438. Cd 8B D:146, 06810 Çankaya/Ankara, Türkiye",39.8485321,32.6351873,"[""art_gallery"", ""point_of_interest"", ""establishment""]",5,7,,OPERATIONAL
ChIJw0WktZ0_0xQRwMkSlY2nksM,Park,"Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.8506164,32.634786399999996,"[""park"", ""point_of_interest"", ""establishment""]",5,1,,OPERATIONAL
ChIJnRJCZgA_0xQR9LyyFliEtxg,MALİBURR VİRAJı,"Alacaatlı, 5110 Sk. Akyıldız Prestij Konutları A-3 Blok No:78 Kat.12, 06810 Çankaya/Ankara, Türkiye",39.8425885,32.6398703,"[""garden"", ""park"", ""point_of_interest"", ""establishment""]",2.3,4,,OPERATIONAL
ChIJY8_kfwA_0xQRW0W7hSh3IMk,Nakkaştepe Konutları Parkı,"Alacaatlı, 3417. Sk. No:6, 06810 Yenimahalle/Ankara, Türkiye",39.8522071,32.6335322,"[""park"", ""point_of_interest"", ""establishment""]",,,,OPERATIONAL
ChIJL0koouk_0xQRprk8gMXhXas,Domino's Pizza Yaşamkent,"Alacaatlı, 3438. Cd No: 8/C, 06810 Çankaya/Ankara, Türkiye",39.848587099999996,32.6353702,"[""meal_delivery"", ""food_delivery"", ""point_of_interest"", ""food"", ""establishment""]",3.5,23,,OPERATIONAL
ChIJY1Cs6iY_0xQRVuwnzYywhFw,Buğday Ekmek,"Yaşam Kule, Alacaatlı, 3438. Cd No:8 D:F, 06810 Çankaya/Ankara, Türkiye",39.848895,32.636101499999995,"[""bakery"", ""point_of_interest"", ""food_store"", ""store"", ""food"", ""establishment""]",5,25,,OPERATIONAL
ChIJcZA_Adw-0xQRmAJYhAn6QxI,Chinabox,"Alacaatlı, 3381/1. Sk. No: 19/6, 06810 Çankaya/Ankara, Türkiye",39.8539624,32.6562671,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.8,683,,OPERATIONAL
ChIJt6KfN9o_0xQRIUXkFRymfPk,Double Zero Yaşamkent,"Alacaatlı Mahallesi, Beker Plaza, Yaşamkent, Şht. Eren Bülbül Cad. No:42 B-10, 06810 Çankaya/Ankara, Türkiye",39.853966199999995,32.65685,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4,550,,OPERATIONAL
ChIJZdBpbJQ-0xQRMO4qLnTpW6k,Starbucks,"Yaşamkent, Mehmet Rifat Börekçi Florium Konutları No: 6 Daire: 10, 06810 Çankaya/Ankara, Türkiye",39.8548677,32.6464504,"[""coffee_shop"", ""cafe"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4.1,768,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJz2X5v9s_0xQRHOeIjsc9aTU,Alaattin Ocakbaşı Adana Kebapçısı,"Alacaatlı mahallesi 3158 cadde, Alacaatlı, Moda City No: 38/B, 06810 Çankaya/Ankara, Türkiye",39.854049499999995,32.6509333,"[""restaurant"", ""meal_delivery"", ""food_delivery"", ""meal_takeaway"", ""food"", ""point_of_interest"", ""establishment""]",4.5,710,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJe_ijU1c_0xQRHmY_nS-J2vo,Mcdonald's Yaşamkent,"Beker Plaza, Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.8541908,32.6568756,"[""fast_food_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.5,587,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJg0jP9rI_0xQREQJ2y6o5Lfs,Çamlık Mangal Evi Aile Piknik Alanı - Serpme Kahvaltı & Mangal,"Alacaatlı, Türkkonut Blv No:41, 06810 Çankaya/Ankara, Türkiye",39.8397393,32.6681904,"[""picnic_ground"", ""breakfast_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.2,507,,OPERATIONAL
ChIJSW8tlbo_0xQR12ttXiwmVHM,Adana Sofrası Yaşamkent,"Alacaatlı, 3158. Cd. No:38 B:3-4, 06810 Çankaya/Ankara, Türkiye",39.8540115,32.6509628,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.9,474,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJy0djn8c_0xQRl-h_XG-0RiI,Teras Balık Restoran,"Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.853631799999995,32.6561734,"[""seafood_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.4,295,,OPERATIONAL
ChIJA7Fd-y4_0xQRwpQGvPvTDro,NEBAHAT,"Yaşamkent, 3158. Cd. 38B, 06810 Çankaya/Ankara, Türkiye",39.8539506,32.6514452,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.1,233,,OPERATIONAL
ChIJ32oZWxU_0xQRSo1_9bpB2I4,344 Mehmet Usta,"344 Mehmet Usta Yaşamkent / Alacaatlı Mah. Mehmet Rıfat Börekçi Caddesi 3222. cadde, Alacaatlı, Yaşamkent No:37 D:1, 06810 Çankaya/Ankara, Türkiye",39.853359399999995,32.6479686,"[""restaurant"", ""fine_dining_restaurant"", ""dessert_restaurant"", ""middle_eastern_restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.7,428,,OPERATIONAL
ChIJ1SNhSFs50xQRQfgKHX_FeOU,Deli Pasta Cake Coffee Kitchen,"Alacaatlı, 3381. Sk. 59/6, 06810 Çankaya/Ankara, Türkiye",39.8496477,32.6516267,"[""cafe"", ""breakfast_restaurant"", ""coffee_shop"", ""bakery"", ""dessert_shop"", ""confectionery"", ""food_store"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.1,318,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJdy_3Ius-0xQRfBMrNy6komU,Masha Meshe,"Yaşamkent, 3158. Cd. 67 C, 06810 Yenimahalle/Ankara, Türkiye",39.8540069,32.6515132,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",4.1,222,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJs0D1LGk_0xQRnrfu0U8bIwo,Noww Croissants & Coffee Yaşamkent,"Yaşamkent Mah. 3222. Cad. Florium Konutları No: 6 Daire: 10, Yaşamkent, 06810 Çankaya/Ankara, Türkiye",39.854878,32.6465215,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",4.4,480,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJm8pzCYg_0xQRAneNaYncuyI,Pizzabulls Yaşamkent - Çankaya,"Alacaatlı, Şht. Hayrettin Eren Cd no: 24/A, 06810 Çankaya/Ankara, Türkiye",39.851427799999996,32.6626782,"[""pizza_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.4,95,,OPERATIONAL
ChIJRR9WWzo_0xQR5vxD0rk3v_I,Big Apple Pub,"Alacaatlı, Şht. Eren Bülbül Cad. No:42, 06810 Çankaya/Ankara, Türkiye",39.8539684,32.6560712,"[""pub"", ""bar"", ""point_of_interest"", ""establishment""]",4.9,72,,OPERATIONAL
ChIJ9TXCeBw_0xQRyaUgC5Obh8g,Caffé di Toeé Beker Plaza,"Alacaatlı, 3381. Sk. No:42, 06810 Çankaya/Ankara, Türkiye",39.854003,32.6562358,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",3.9,214,,OPERATIONAL
ChIJOyK1bFo_0xQR_RQ3wjLZ5wA,Arabica Coffee House Beker Plaza,"Alacaatlı, Şht. Eren Bülbül Cad. No: 42 B D:16-17, 06810 Çankaya/Ankara, Türkiye",39.8536658,32.6561355,"[""coffee_shop"", ""cafe"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",3.8,79,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJiQ_Zn1g-0xQR1ZuZliQRuW8,Türkgücü Ülküspor Social Facilities,"Alacaatlı-Dodurga Yolu Türkkonut karșısı Çayyolu, Türkgücü Ülküspor Devlet Bahçeli Tesisleri, Dodurga, 06810 Çankaya/Ankara, Türkiye",39.8368044,32.6576591,"[""sports_complex"", ""park"", ""sports_activity_location"", ""point_of_interest"", ""establishment""]",4.1,105,,OPERATIONAL
ChIJPTBsmjc_0xQRcsNsZSJdVuo,Alacaatlı Kahvaltı ve Mangal,"Alacaatlı, Türkkonut Blv No:162, 06810 Yenimahalle/Ankara, Türkiye",39.843725,32.6728892,"[""garden"", ""park"", ""point_of_interest"", ""establishment""]",4.4,20,,OPERATIONAL
ChIJWbf3SrhJ0xQRRSCfWwzhf3Q,Matisart Galeri Çerçeve,"Alacaatlı, Türkkonut Blv no:62/14, 06800 Çankaya/Ankara, Türkiye",39.839249699999996,32.662616799999995,"[""art_gallery"", ""point_of_interest"", ""establishment""]",5,10,,CLOSED_TEMPORARILY
ChIJv9Z6tFs-0xQRpeRUpua-6Qc,Tarık Akan,"Dodurga, Ataberk Cd, 06810 Yenimahalle/Çankaya/Ankara, Türkiye",39.831507099999996,32.6581186,"[""park"", ""point_of_interest"", ""establishment""]",4.4,27,,OPERATIONAL
ChIJk704Wus_0xQRNFSyaWt7-Wo,Keyifli Bahçe,"Dodurga, 06810 Çankaya/Ankara, Türkiye",39.837599399999995,32.659454,"[""park"", ""point_of_interest"", ""establishment""]",5,3,,OPERATIONAL
ChIJ27n7npQ_0xQRZ-d1BsloDyk,ANKARA AYDOS TOPRAK,"Ankara, Alacaatlı, 06830 Çankaya/Ankara, Türkiye",39.8370697,32.6703153,"[""garden"", ""park"", ""point_of_interest"", ""establishment""]",4.2,6,,OPERATIONAL
ChIJOdeByCk50xQRSd-0gohpM8o,Aysel Gözübüyük Art House,"Alacaatlı Bahçeci Konakları No:11, Alacaatlı, 5052. Sk, 06810 Çankaya/Ankara, Türkiye",39.850940099999995,32.6563164,"[""art_gallery"", ""point_of_interest"", ""establishment""]",4.5,14,,OPERATIONAL
ChIJp3R1_Fk-0xQRLLeoav0w57Q,Ergenekon Parkı,"Dodurga, 3463. Sk., 06810 Çankaya/Ankara, Türkiye",39.831173899999996,32.6614231,"[""park"", ""point_of_interest"", ""establishment""]",3.7,18,,OPERATIONAL
ChIJSbkMIVc-0xQR7IAUw29Wydc,Park,"Dodurga, Çayırhan Nergis Sitesi 69-11, 06810 Yenimahalle/Ankara, Türkiye",39.830834,32.664215899999995,"[""park"", ""point_of_interest"", ""establishment""]",3.1,8,,OPERATIONAL
ChIJZ5LNg1g-0xQRxF2tWDp0AH8,Türkkonut Bulvarı,"Dodurga, Türkkonut Blv, 06810 Yenimahalle/Ankara, Türkiye",39.836138,32.658208699999996,"[""park"", ""premise"", ""point_of_interest"", ""establishment"", ""street_address""]",,,,
ChIJc10hCQA_0xQRfonLACTZVCA,Ümitköy Yeşilpark Sitesi Parkı,"Otobüs Durağı, Dodurga, 3460. Sk, 06810 Yenimahalle/Ankara, Türkiye",39.8324248,32.659672,"[""park"", ""point_of_interest"", ""establishment""]",,,,OPERATIONAL
ChIJ2-T329w-0xQRqGDvrPr-eCA,Beker Plaza,"Alacaatlı, 3381. Sk. No:42, 06810 Çankaya/Ankara, Türkiye",39.854178499999996,32.6567718,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",4.3,702,,OPERATIONAL
ChIJJWhUW0g_0xQRvNmk_DmUni0,SİA Kuyumculuk & Mücevherat,"Alacaatlı, Mehmet Rifat Börekçi No: 35 D:143, 06810 Çankaya/Ankara, Türkiye",39.8538499,32.647237,"[""jewelry_store"", ""finance"", ""store"", ""point_of_interest"", ""establishment""]",4.3,72,,OPERATIONAL
ChIJeZDwxvc-0xQRnjbNOwFY0q8,Nevalife,"Dodurga Mahallesi, 3441. Sokak, Dodurga, 06810 Çankaya/Ankara, Türkiye",39.837172599999995,32.6599778,"[""department_store"", ""store"", ""general_contractor"", ""point_of_interest"", ""establishment""]",3.7,27,,OPERATIONAL
ChIJi5t3mcI-0xQRbdGOSCkdl34,River Outlet,"Alacaatlı, 3381. Sk., 06810 Çankaya/Ankara, Türkiye",39.854686,32.659934,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",4.3,6,,OPERATIONAL
ChIJy0jhMuc-0xQR2xi8bdf6bcY,Lilyum Kostum & Organizasyon,"Alacaatlı, 4982. Cadde, 06810 Yenimahalle/Ankara, Türkiye",39.850369799999996,32.6671956,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",1,2,,OPERATIONAL
ChIJ22kOCrU_0xQRAhtanWa-rpk,Zemhery Bakery,"Alacaatlı, Şht. Eren Bülbül Cad. No:42/B D:26-27, 06530 Çankaya/Ankara, Türkiye",39.8543472,32.656742,"[""dessert_shop"", ""confectionery"", ""point_of_interest"", ""bakery"", ""food_store"", ""store"", ""food"", ""establishment""]",3.9,187,,OPERATIONAL
ChIJhTuNgZA_0xQRU9BglYEoAiU,Gündoğdu Lezzet Sarayı Yaşamkent,"Dodurga mah, Yaşamkent, 5110 Sk. 8 / B-A, 06810 Çankaya/Ankara, Türkiye",39.8365049,32.6480475,"[""bakery"", ""point_of_interest"", ""food_store"", ""store"", ""food"", ""establishment""]",4.2,84,,OPERATIONAL
ChIJSXxIIQA_0xQRo1JLDEMItBc,Gündoğdu fırın,"Alacaatlı, 5088. Cd, 06810 Çankaya/Ankara, Türkiye",39.8365541,32.647458799999995,"[""bakery"", ""point_of_interest"", ""food_store"", ""store"", ""food"", ""establishment""]",3.1,13,,OPERATIONAL
ChIJiVr8VXQ_0xQRLMj0iTXPH0o,Xpress Döner,"Sierra Yaşam Merkezi, Alacaatlı, Mehmet Rifat Börekçi No: 35 B-A, 06810 Çankaya/Ankara, Türkiye",39.8541878,32.6467735,"[""breakfast_restaurant"", ""hamburger_restaurant"", ""turkish_restaurant"", ""pizza_restaurant"", ""middle_eastern_restaurant"", ""american_restaurant"", ""meal_takeaway"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",3.6,133,,OPERATIONAL
ChIJx00d3PE_0xQRSDV_Mx0Xt34,Zahire Pastanesi Yaşamkent,"Alacaatlı, Mehmet Rifat Börekçi No:35 Sierra Çarşısı A/C, 06810 Çankaya/Ankara, Türkiye",39.854399099999995,32.646696,"[""dessert_shop"", ""confectionery"", ""point_of_interest"", ""bakery"", ""food_store"", ""store"", ""food"", ""establishment""]",3.7,3,,OPERATIONAL
ChIJLQq6yHZP0xQRIxBI1w5S18k,Ferah Mutfak - Kişiye Özel Sipariş Soğuk Meze & Zeytinyağlı,"Dodurga mah, Yeşilpark Sitesi, Çayyolu, Odabaşı Cd, 06810 Çankaya/Ankara, Türkiye",39.8322013,32.6599748,"[""meal_takeaway"", ""meal_delivery"", ""food_delivery"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",4.4,37,,OPERATIONAL
ChIJyXjtCb5O0xQRMoy7cNx94uU,Saklikoy Calgan,"Alacaatlı Mahallesi Ümitköy, Alacaatlı, Köyü Yolu No:1, 06810 Çankaya/Yenimahalle/Ankara, Türkiye",39.8509031,32.674853399999996,"[""restaurant"", ""breakfast_restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.7,2408,PRICE_LEVEL_EXPENSIVE,OPERATIONAL
ChIJZV5jcyA_0xQREdqOX6LPIrk,Çankaya Belediyesi Vatan Parkı ve Piknik Alanı,"Alacaatlı, 4982. Cadde, 06810 Çankaya/Ankara, Türkiye",39.8516231,32.6734565,"[""park"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.3,1532,PRICE_LEVEL_INEXPENSIVE,OPERATIONAL
ChIJ_d3yqsM_0xQReK-Ddag5XKQ,Shell,"Alacaatlı, Türkkonut Blv No:21, 06810 Yenimahalle/Ankara, Türkiye",39.84218200000001,32.675264,"[""gas_station"", ""convenience_store"", ""coffee_shop"", ""food_store"", ""cafe"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4.4,70,,OPERATIONAL
ChIJK1IjyAs_0xQR3ULBxHgUsWo,Alaçatı piknik Ankara,"Alacaatlı, Alacaatlı Cd. No: 160, 06810 Çankaya/Ankara, Türkiye",39.8443835,32.6735819,"[""picnic_ground"", ""park"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.5,157,,OPERATIONAL
ChIJEYHdr0Q_0xQRfeEoZPcyHMQ,Central Park Çayyolu,"4982.Cadde No:1 Alacaatlı Çayyolu, Alacaatlı, 06810 Çayyolu/Ankara, Türkiye",39.8509707,32.6738844,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.2,201,,OPERATIONAL
ChIJV6r0ZuA_0xQRqhRuCBlC0Ek,ÜNLÜ DALYAN BALIK PİŞİRME LOKANTASI ALACAATLI YAŞAMKENT BEYTEPE TÜRKKKONT KONUTKENT,"Alacaatlı, Türkkonut Bulvarı Yeniay Center, dalyan balık lokantası, Alacaatlı, 3346. Cd No:2\7, 06810 Çankaya/Ankara, Türkiye",39.8491674,32.683681299999996,"[""ranch"", ""seafood_restaurant"", ""bar_and_grill"", ""meal_delivery"", ""food_delivery"", ""bar"", ""food_store"", ""farm"", ""meal_takeaway"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.8,349,,OPERATIONAL
ChIJMezrsPc-0xQR-r4KxnIpERk,Sicak Firin Pide,"Yeniay Center, Alacaatlı, 3346. Cd No:2\1, 06810 Çankaya/Ankara, Türkiye",39.8495874,32.6835738,"[""middle_eastern_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.3,352,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJHfqU8JI_0xQRT18cyUSZVoY,Bülent Börekçilik Ankara Çankaya Alacaatlı,"Alacaatlı mahallesi 4841 cadde no:60/DK2, Alacaatlı, D:B, 06380 Çankaya/Ankara, Türkiye",39.8323232,32.6983482,"[""breakfast_restaurant"", ""bakery"", ""food_store"", ""cafe"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.3,190,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJqye1ySJF0xQRBD4wh9qh1eA,Komagene Alacaatlı Kümeevler,"Alacaatlı, 06800 Çankaya/Ankara, Türkiye",39.8473361,32.6742932,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.3,46,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJhwQu1Ro_0xQR0erVE38wBco,PelinS,"Alacaatlı, 4836. Cadde 4839 SOK NO:4, 06810 Çankaya/Ankara, Türkiye",39.8322214,32.701107,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.4,175,,OPERATIONAL
ChIJN8xXiR8_0xQRx_RwMGkBpRY,Alacaatlı Pide Kebap,"102/C Alacaatlı Köyü Yolu, Çayyolu, Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.8493293,32.674642,"[""bakery"", ""food_store"", ""middle_eastern_restaurant"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4,201,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJyY3zgZw_0xQRkbet6YIkClg,Aygır Burger Alacaatlı Şubesi,"Atabilge Aka Konutları 3H Blok Sosyal Tesis, Alacaatlı, 4841. Cadde, 06810 Çankaya/Ankara, Türkiye",39.831067999999995,32.6979371,"[""hamburger_restaurant"", ""american_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",2.6,39,,OPERATIONAL
ChIJdygo0P0_0xQRXhJ9VXNvxl0,Bi Gel Pide Döner & Lahmacun,"Alacaatlı Mah. Alacaatlı Cad. No:180/A Alacaatlı Köyü Yolu Çayyolu, Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.8470083,32.6745023,"[""turkish_restaurant"", ""middle_eastern_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.1,42,,OPERATIONAL
ChIJP4QbelQ_0xQR2wo3_BLQP1E,Franco Burger,"Alacaatlı Mahallesi, Odak, İncek, 4841. Cadde No: 1/C, 06810 Çankaya/Ankara, Türkiye",39.8322502,32.6985601,"[""hamburger_restaurant"", ""american_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.2,66,,OPERATIONAL
ChIJTTf45iA_0xQRnSj-kUhHXq8,Kemer Kapı Piknik Alanı,"Alacaatlı, Yenimahalle, Ümitköy, 06810 Çankaya/Ankara, Türkiye",39.852711000000006,32.675255,"[""turkish_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.7,503,PRICE_LEVEL_MODERATE,OPERATIONAL
ChIJR_XE44850xQRFbqk9XvJLOw,İncek Prestij Cafe,"İncek Prestij Konutları Sosyal Tesis, Alacaatlı, 3341. Sk, 06810 Çankaya/Ankara, Türkiye",39.837962499999996,32.702511,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",3.8,13,,OPERATIONAL
ChIJRVjaRQo_0xQRrHVH-AkqBjU,ETCIM BALIKCIM,"Alacaatlı, Alacaatlı Cd. No:126, 06810 Yenimahalle/Ankara, Türkiye",39.8448944,32.674041700000004,"[""restaurant"", ""mediterranean_restaurant"", ""turkish_restaurant"", ""seafood_restaurant"", ""fine_dining_restaurant"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",3.6,17,,OPERATIONAL
ChIJ_V2kVgA_0xQRASpngkrJQn0,Esra mantı & kebap’s,"Alacaatlı, 4834. Cad. No:10/43 iç kapı No:22, 06810 Çankaya/Ankara, Türkiye",39.8341065,32.7035318,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.8,17,,OPERATIONAL
ChIJSxhcQe0_0xQRMSlzKl2wQ-I,Ses Cafe Pide,"Alacaatlı Mah. 4835. Cad. Can Atabilge Sitesi 1K, Çayyolu Mahallesi, 06810 Çankaya/Ankara, Türkiye",39.8311725,32.6960166,"[""middle_eastern_restaurant"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.1,20,,OPERATIONAL
ChIJXT2kCAA_0xQRscO0rKT6GXU,Çankaya Belediyesi Vatan Parkı ve Piknik Alanı,"Alacaatlı, 4982. Cadde, 06810 Çankaya/Ankara, Türkiye",39.8512243,32.671558399999995,"[""park"", ""point_of_interest"", ""establishment""]",4.5,2,,OPERATIONAL
ChIJ56UILVU_0xQR1lnGkHCM1hI,Orhan Veli Parkı,"Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.8532802,32.6875485,"[""park"", ""point_of_interest"", ""establishment""]",4.6,10,,OPERATIONAL
ChIJGTIv3z8_0xQRR4qqa6wqqbw,Child park,"Alacaatlı, Yıldız 88 Sitesi, 06810 Çankaya/Ankara, Türkiye",39.843694899999996,32.693818,"[""park"", ""point_of_interest"", ""establishment""]",4.1,14,,OPERATIONAL
ChIJE_WndTU_0xQRRtSEIAG_3JM,Yıldız sitesi parkı,"Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.842087299999996,32.695107,"[""park"", ""point_of_interest"", ""establishment""]",5,2,,OPERATIONAL
ChIJqX5xWYs_0xQRncYS9B_QN30,Ali Topuz Parkı,"Alacaatlı, 4982. Cadde, 06810 Çankaya/Ankara, Türkiye",39.8505614,32.6693456,"[""park"", ""point_of_interest"", ""establishment""]",4,4,,OPERATIONAL
ChIJUUkiA5s_0xQRiiU7fRRCu70,Onur Şener Parkı,"Alacaatlı, Piknik Alanı, 06810 Çankaya/Ankara, Türkiye",39.850713999999996,32.67323,"[""park"", ""point_of_interest"", ""establishment""]",5,1,,OPERATIONAL
ChIJ1W4QcxU_0xQRPeY-6O_3HcM,İncek Avm,"Alacaatlı Mah. 4834. Cad, Toki, Alacaatlı, 2. Etap Konutları No:11, 06810 Çankaya/Ankara, Türkiye",39.8339776,32.703643899999996,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",3.5,66,,OPERATIONAL
ChIJ-3Gw0UI_0xQRvz2dQRJPYNU,Odak İncek,"Alacaatlı, 3346. Cd, 06810 Yenimahalle/Ankara, Türkiye",39.8323818,32.6985898,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",4.6,10,,OPERATIONAL
ChIJgWXuIDg30xQR3wdoshgj6_s,BUMERANG KIRTASİYE,"Alacaatlı, 4834. CAD. TİCARET MERKEZİ 10/43 NO:14, 06810 Çankaya/Ankara, Türkiye",39.8338676,32.703620799999996,"[""book_store"", ""home_goods_store"", ""point_of_interest"", ""store"", ""establishment""]",4,37,,OPERATIONAL
ChIJ9ckP1yI_0xQRzZTQQWyFWZY,Sirya Center,"Alacaatlı, Alacaatlı Mucur Tesisleri Yolu 3346.Sk-1 nolu APT., 06810 Yenimahalle/Ankara, Türkiye",39.848904399999995,32.6836665,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",4.2,32,,OPERATIONAL
ChIJN8eVARFM0xQRSx3htB_FH18,Ayşegül Süsleme,"Ankara, Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.8401364,32.6757257,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",5,2,,OPERATIONAL
ChIJhwgtKgA_0xQRVFy4gepfh9g,TARES ATAHAN İŞMERKEZİ,"Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.845843099999996,32.6800327,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",,,,OPERATIONAL
ChIJQ23Wgc8_0xQRWGfmwQSWYwA,KAYOUBİ,"Alacaatlı, 2479 CAD No 2/3, 06810 Çankaya/Ankara, Türkiye",39.8437609,32.6786008,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",,,,OPERATIONAL
ChIJF0rNghw_0xQRFzKqYJJcXq8,YeniAy Unlu Mamuller,"Alacaatlı Mahallesi Alacaatlı Caddesi Köy içi, Alacaatlı, 06810 Çankaya/Ankara, Türkiye",39.8493853,32.6749137,"[""bakery"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",4.4,5,,OPERATIONAL
ChIJR6By7xU_0xQRNbvwPeD73UQ,Kaptanı derya,"incek avm, Alacaatlı, 4834. Cad. 10/43 D:21, 06190 Çankaya/Ankara, Türkiye",39.8340773,32.703671199999995,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",4.2,5,,OPERATIONAL
ChIJMUWsYs0_0xQRAp_-a43x0Jo,lamido pizza,"alacaatlı mah. 4834 cad. 10/43 incek avm 3 kat no:22, Alacaatlı, 06530 Çankaya/Ankara, Türkiye",39.8340472,32.703642099999996,"[""pizza_restaurant"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",3.9,7,,OPERATIONAL
